Source,Destination,Protocol,SrcPort,DstPort,DataSize,Duration
183.165.184.246,115.156.144.165,17,25024,54406,1384,26.23
114.250.67.34,218.106.117.236,6,443,47132,1749,516.511
163.177.58.250,183.95.73.79,6,45165,55410,14077,883.437
1.194.253.228,115.156.142.93,6,443,61356,4324,92.103
157.148.127.122,218.106.117.236,6,25021,46296,24135,319.666
115.156.141.88,210.42.68.2,6,58655,443,2019,70.793
153.3.237.157,183.94.22.84,6,443,53526,3831,370.135
210.42.68.14,115.156.144.75,6,443,7223,31314,7.022
115.156.144.248,117.62.242.155,6,40284,14000,1281,66.966
115.156.142.43,210.42.68.10,6,50364,80,5402,2251.279
119.36.225.73,183.94.22.14,6,443,26033,3446,48.037
210.42.68.15,115.156.141.2,6,80,40618,10532,14.843
121.194.10.213,115.156.144.118,6,443,50940,28766,1563.703
112.132.119.67,218.106.117.236,6,443,56783,99626,145.317
153.3.238.219,218.106.117.236,6,443,52490,1905,1116.435
115.156.141.11,124.237.208.119,6,52732,443,4516,197.607
18.138.156.72,115.156.144.30,6,443,44129,4370,925.841
119.36.175.60,183.95.73.45,17,443,59426,1324,33.836
58.49.156.83,115.156.141.46,6,80,51481,20176,7167.765
123.146.120.186,183.95.73.48,17,53605,49682,38033,1139.086
153.3.46.82,183.95.73.39,17,22000,61175,26200,2402.095
109.244.255.144,115.156.144.164,17,15751,47549,7995,11355.565
222.20.68.144,175.27.207.224,17,55329,443,1947,124.496
112.132.119.67,183.94.22.74,6,443,59714,6865,25.398
111.85.156.75,218.106.117.233,17,18883,60786,311045,3370.154
115.156.141.124,121.228.176.143,6,57768,80,1326,33.292
121.194.11.72,115.156.142.141,6,443,46106,1634,85.164
115.156.142.240,47.96.194.162,6,37154,443,1239,126.777
211.67.17.250,17.179.252.18,6,51326,443,5418,1568.126
211.91.233.18,183.95.73.20,6,443,61825,1640,839.779
183.95.73.20,122.188.47.37,6,40552,443,1005,60.017
115.156.141.183,175.27.5.201,6,54584,443,1153,392.125
222.192.187.240,210.42.96.55,6,443,52077,1221,68.732
115.156.143.80,121.194.11.72,6,34152,443,4410,1136.002
52.231.230.148,115.156.141.62,6,443,16754,2557,115.771
58.19.91.126,183.95.73.94,17,9262,8195,1414228,10297.767
183.94.22.56,153.3.238.220,6,53016,443,13011,7290.117
115.156.141.195,182.61.200.166,6,51601,443,2958,165.834
101.71.224.30,115.156.157.134,17,6923,49607,5740,8579.796
115.156.159.186,20.189.172.32,6,63963,443,1071,238.66
115.156.141.87,49.4.18.247,6,48858,443,1528,97.965
110.242.72.32,183.95.73.30,6,443,45416,2101,87.165
175.27.0.115,222.20.33.161,6,443,58550,6238,716.274
114.112.215.9,218.106.117.232,6,443,45268,2017,93.13
36.48.104.13,115.156.144.216,6,29050,42348,51838,1517.354
117.147.201.239,218.106.117.231,17,51246,47312,3036,5467.554
111.161.120.50,218.106.117.231,6,80,55915,462565,5945.522
218.106.117.230,220.202.20.244,6,58063,443,3169,1010.087
121.36.116.70,115.156.143.17,6,443,59340,3145,1730.296
157.255.220.178,218.106.117.236,6,443,6333,1289,778.368
115.156.142.140,1.13.155.230,6,34472,443,3252,210.564
115.156.143.64,222.192.187.241,6,51730,443,1758,149.169
157.255.10.133,183.94.22.43,17,8000,37708,1102,6590.07
171.43.241.168,115.156.144.54,17,20247,43580,2236,2362.856
222.20.105.4,120.92.107.6,6,60218,443,1558,97.167
183.94.22.91,101.18.145.29,17,13102,29293,38890,111.58
183.94.22.36,122.191.18.51,6,35821,19999,4728,265.717
58.19.27.46,203.107.62.96,6,45654,443,1073,2102.576
61.243.13.87,218.106.117.236,6,443,45248,1650,2887.34
39.67.201.255,183.94.22.43,17,10091,39966,1323,2038.953
222.192.187.244,115.156.143.212,6,443,53118,6062,84.808
146.196.69.137,218.106.117.236,6,1500,43156,28685,1165.561
210.42.68.8,115.156.143.82,6,80,61688,810797,5120.854
101.126.24.87,115.156.143.106,6,443,61587,4258,73.135
120.52.30.40,183.95.73.39,6,443,44670,1915,375.918
119.3.99.130,218.197.251.159,6,443,1314,2434,247.019
218.106.117.229,122.191.18.55,6,53596,19999,17056,3376.857
112.65.121.15,183.94.22.90,17,11359,56640,98148,932.573
157.255.219.32,183.94.22.76,17,443,2549,1734,1264.02
157.148.45.213,183.95.73.81,6,443,61256,4686,53.383
27.37.206.196,183.95.73.59,6,443,50279,11977,2246.093
115.156.143.142,17.248.216.66,6,49359,443,4060,515.332
115.156.144.75,69.231.153.77,6,60993,443,1969,59.434
115.156.141.143,111.62.113.49,6,50363,443,1877,2859.196
36.150.232.176,115.156.144.190,6,490,58361,1878,3055.286
115.156.142.143,59.82.33.222,6,47428,443,2311,67.6
183.95.73.70,157.255.220.56,6,44342,443,1677,60.13
115.156.142.116,210.42.68.11,6,39396,80,2686,34.559
58.19.27.26,116.153.60.140,6,40508,443,1053,73.952
220.200.110.250,183.94.22.20,17,15245,12070,2327,8156.026
58.19.27.16,119.97.181.246,6,61727,443,108460,2429.412
43.141.52.46,115.156.143.56,6,443,5902,4027,108.298
115.156.141.21,210.42.68.2,6,52158,443,5985,5197.447
58.20.209.153,183.94.22.38,6,443,37920,1121,59.027
115.156.141.37,182.35.215.129,6,58846,20610,2677,2089.08
212.129.231.32,115.156.144.17,6,443,60986,2479,100.683
109.244.255.117,115.156.144.139,17,443,51811,8576,168.697
218.106.117.232,122.96.96.217,6,57917,443,1485,473.749
183.95.73.79,139.227.226.244,6,6549,443,121720,193.661
115.156.156.37,13.107.138.10,6,60174,443,1923,260.795
115.156.144.73,192.144.148.85,6,44344,7824,3677,826.94
218.106.117.236,116.153.40.81,6,42588,443,7182,17.251
115.156.141.144,124.238.243.52,6,50256,443,10788,1170.232
172.67.7.24,183.95.73.28,6,443,53461,14747,14.247
20.189.172.33,115.156.132.89,6,443,51242,3322,229.635
115.156.142.124,123.246.94.70,6,49710,9501,5195,265.668
115.156.142.0,210.42.68.12,6,47226,80,1181,11.091
115.156.142.190,36.156.184.40,6,50209,16622,22613,1555.334
115.156.141.24,124.238.243.52,6,59134,443,2796,73.028
115.156.141.108,183.201.125.109,6,56974,443,1800,9207.482
111.202.1.119,183.95.73.12,6,443,39954,2864,84.567
183.95.73.86,58.144.195.60,6,40670,443,1069,436.228
119.97.181.245,183.94.22.79,6,80,57494,7516,1023.638
49.4.18.59,115.156.144.150,6,443,45762,1404,338.617
52.199.50.3,115.156.144.49,6,443,61782,3436,327.385
59.82.31.179,115.156.147.81,6,443,8569,40800,181.52
40.126.35.145,115.156.141.210,6,443,60245,1634,349.444
183.95.73.94,58.144.195.60,6,51886,443,1277,408.661
122.188.185.27,218.106.117.233,6,443,7372,9038,2.824
183.94.22.31,119.36.90.133,6,45024,80,1287,19.186
183.95.73.57,110.253.188.148,6,53040,443,6829,308.779
115.156.142.69,222.192.187.246,17,41863,443,3311,8239.708
119.97.181.245,218.106.117.236,6,80,56499,8976,1024.28
122.188.1.34,115.156.142.237,6,443,56567,17113,63.226
115.156.142.190,43.142.215.95,6,57667,443,1332,92.427
157.255.202.119,183.94.22.57,6,443,49802,2775,60.045
115.156.144.231,14.152.93.52,6,7124,443,195367,9327.068
223.83.227.78,115.156.143.107,6,26400,50227,40370,5038.998
81.70.136.184,115.156.142.86,6,443,55740,1670,106.147
194.124.205.65,115.156.142.65,6,443,6358,2736,282.107
42.187.211.146,115.156.144.123,6,8080,61625,5126,4.102
218.106.117.236,61.240.206.12,6,34954,443,1072,1851.455
183.94.22.69,58.19.160.172,6,51201,443,2684,87.339
59.83.207.43,183.94.22.76,17,29161,47069,16786,9387.055
59.78.173.41,115.156.143.168,6,80,52759,8856,8.039
124.95.177.252,183.94.22.23,6,80,52843,11706,61.562
119.97.181.245,183.95.73.79,6,80,59494,6002,1025.214
115.156.141.222,202.90.108.63,6,55602,443,1288,33.731
115.156.141.125,14.215.177.225,6,54010,80,3132,8180.683
101.65.122.63,183.95.73.60,17,34409,41781,1351,8717.104
36.35.55.30,218.106.117.236,6,12880,51935,7336,239.143
202.90.108.11,115.156.144.107,6,443,45042,1160,1117.541
218.106.117.236,113.56.145.174,6,60223,443,6604,44.63
52.123.129.14,115.156.142.105,6,443,50483,3401,183.95
58.19.27.46,123.125.103.221,6,41556,443,1317,28.998
121.194.11.73,115.156.142.53,6,443,55186,1697,557.905
123.6.129.176,183.94.22.98,6,443,40228,3069,35.373
183.95.73.95,120.26.91.170,17,49191,26569,11168,4243.731
81.69.116.87,183.94.22.18,17,443,59146,2725,783.391
112.46.2.44,183.95.73.49,6,80,57141,26934,271.748
60.29.240.66,183.94.22.82,17,39072,56237,20286,10001.096
119.97.181.245,218.106.117.236,6,80,51115,4488,1024.317
59.82.29.222,183.95.73.91,6,443,38098,9025,76.201
58.19.27.50,163.125.188.201,6,54958,15361,1048,3566.156
43.141.131.216,115.156.141.153,6,80,19025,6356,3556.349
115.156.144.188,43.141.131.25,6,50694,80,1639,280.936
116.153.82.238,218.106.117.230,6,443,53506,51508,62.35
110.253.188.147,183.94.22.81,6,443,41124,1424,57.12
157.148.33.157,183.95.73.39,6,443,50766,1338,7061.928
222.20.86.93,23.66.38.214,6,10138,443,1110,124.811
210.42.68.7,115.156.144.158,6,80,57096,16456,1.531
119.45.249.52,218.106.117.236,6,443,46568,2682,112.697
43.141.132.36,115.156.141.153,6,80,20381,27768,440.414
115.156.143.106,43.141.70.189,6,4850,443,8982,183.912
113.240.96.111,115.156.144.121,6,80,44498,15032,13.742
183.95.73.55,103.202.146.17,6,48850,443,1566,21.358
42.187.211.146,115.156.143.162,6,443,49908,1471,2.054
182.61.200.83,115.156.161.83,6,443,61634,3616,84.32
113.57.46.51,183.94.22.20,17,32969,8568,31447,2.722
115.156.143.28,122.188.1.46,6,51431,443,1491,188.661
183.95.73.74,27.44.123.42,6,51965,8081,3034,45.373
122.205.109.35,115.156.142.68,6,443,59032,281616,135.395
119.36.63.230,115.156.144.20,6,80,4177,1193451,2122.876
202.114.0.250,27.27.28.18,6,443,22077,7283,77.805
58.19.27.34,119.45.249.52,17,46352,443,17833,559.792
122.195.90.164,183.95.73.80,6,7824,44638,4538,1587.929
116.153.64.184,183.94.22.27,6,443,46450,1664,1089.348
115.156.143.229,20.209.68.33,6,61634,443,9615,920.106
119.36.34.172,218.106.117.236,6,80,54788,656498,1934.6
183.95.73.35,122.97.225.57,17,12345,16163,155544,4063.01
13.107.42.12,115.156.141.240,6,443,6950,2087,1321.173
151.101.90.75,115.156.143.218,6,443,52365,431588,345.43
115.156.141.211,103.63.160.9,6,60812,443,18500,1182.148
115.52.147.175,183.94.22.83,17,14505,23651,1074,1035.124
218.106.117.232,124.236.26.161,6,55613,80,1316,187.322
223.6.6.6,115.156.144.208,6,443,5445,2359,128.212
119.96.5.110,115.156.141.146,6,80,9723,27442,8193.132
202.114.0.250,58.49.203.106,6,443,14791,5290,8812.522
222.192.187.248,115.156.142.158,6,80,5940,66170,818.184
27.38.230.248,183.94.22.25,6,8944,6295,28544,3026.97
115.156.141.179,42.194.253.142,17,61978,80,3954,904.379
